idacr;leader;plad_id;archigos_id;startdate;enddate;startyear;endyear;adm0;adm1;adm2;country;continent;latitude;longitude;geoname;geo_precision;foreign_leader;ethnicity1;ethnicity2;ethnicity_geoepr1;ethnicity_geoepr2;ethnicitysource1;ethnicitysource2;ethnicity_precision;entry;exit;gender;yrborn;birthdate;uid;id_0;id_1;id_2;gid_0;gid_1;gid_2;edu_name;edu_r;birthplace_comment;ethnicity_comment
MAA;Ould Abdel Aziz;MAA_2009_2;8253362a-1e42-11e4-b4cd-db5882bf8def;05aug2009;01aug2019;2009;2019;Mauritania;Inchiri;Akjoujt;Mauritania;Africa;20;-15;Akjoujt;1;0;White moors;.;White Moors (Beydan);.;https://www.refworld.org/docid/469f38bc1.html;https://www.refworld.org/docid/5bcdce2a13.html;1;Regular;Regular;M;1956;20dec1956;129540;142;9;31;MRT;MRT.9_1;MRT.9.1_1;Military degree;6;.;.
MAA;Mohamed Cheikh El Ghazouani;MAA_2019_1;.;01aug2019;31dec2020;2019;2020;Mauritania;Assaba;Boumdeïd;Mauritania;Africa;17;-11;Boumdeid;1;0;.;.;.;.;.;.;.;Regular;Still in Office;M;1956;31dec1956;129607;142;2;5;MRT;MRT.2_1;MRT.2.2_1;Master´s degree in military science and public administration;7;.;.
MAC;Nikola Kljusev;MAC_1991_1;821af0bb-1e42-11e4-b4cd-db5882bf8def;27jan1991;17aug1992;1991;1992;Macedonia;tip;.;Macedonia;Europe;42;22;tip;3;0;Macedonian;.;Macedonians;.;Fearon, Kasara and Laitin (2007);.;.;Irregular;Regular;M;1927;.;109383;133;67;.;MKD;MKD.67_1;.;.;7;only admin level 1 in GADM for Macedonia;.
MAC;Crvenkovski;MAC_1992_1;821af0bc-1e42-11e4-b4cd-db5882bf8def;17aug1992;30nov1998;1992;1998;Bosnia and Herzegovina;Federacija Bosna i Hercegovina;Sarajevo;Macedonia;Europe;44;18;Sarajevo;3;1;Macedonian;.;Macedonians;.;https://www.sobranie.mk/social-democratic-union-of-macedonia-fa2d86d1-6a3b-4f80-919d-76c747830c2f-ns_article-branko-crvenkovski-91_.nspx;Fearon, Kasara and Laitin (2007);.;Regular;Regular;M;1962;.;99523;30;2;7;BIH;BIH.2_1;BIH.2.6_1;Degree in robotics;6;Past part of Yugoslavia, now in B&H;.
MAC;Georgievski;MAC_1998_1;821b218c-1e42-11e4-b4cd-db5882bf8def;30nov1998;01nov2002;1998;2002;Macedonia;tip;.;Macedonia;Europe;42;22;tip;3;0;Macedonian;.;Macedonians;.;Fearon, Kasara and Laitin (2007);.;.;Regular;Regular;M;1966;.;109383;133;67;.;MKD;MKD.67_1;.;.;6;only admin level 1 in GADM for Macedonia;.
MAC;Crvenkovski;MAC_2002_1;821af0bc-1e42-11e4-b4cd-db5882bf8def;01nov2002;12may2004;2002;2004;Bosnia and Herzegovina;Federacija Bosna i Hercegovina;Sarajevo;Macedonia;Europe;44;18;Sarajevo;3;1;Macedonian;.;Macedonians;.;https://www.sobranie.mk/social-democratic-union-of-macedonia-fa2d86d1-6a3b-4f80-919d-76c747830c2f-ns_article-branko-crvenkovski-91_.nspx;Fearon, Kasara and Laitin (2007);.;Regular;Regular;M;1962;.;99523;30;2;7;BIH;BIH.2_1;BIH.2.6_1;Degree in robotics;6;Past part of Yugoslavia, now in B&H;.
MAC;Radmila Sekerinska;MAC_2004_1;821b218d-1e42-11e4-b4cd-db5882bf8def;12may2004;02jun2004;2004;2004;Macedonia;Cair;.;Macedonia;Europe;42;21;Skopje;1;0;Macedonian;Albanian;Macedonians;Albanians;https://www.ocnal.com/2018/02/macedonian-prime-zoran-zaev-im-of.html;.;2;Regular;Regular;M;1972;10jul1972;108746;133;10;.;MKD;MKD.10_1;.;.;7;only admin level 1 in GADM for Macedonia;Assessment of ethnicity is based on nationality/skin color.
MAC;Hari Kostov;MAC_2004_2;821b218e-1e42-11e4-b4cd-db5882bf8def;02jun2004;18nov2004;2004;2004;Macedonia;Probitip;.;Macedonia;Europe;42;22;Probitip;3;0;Macedonian;Vlach;Macedonians;Vlachs;https://balkanstory.wordpress.com/2012/03/13/propaganda-about-the-vlachs/;https://www.rferl.org/a/1055915.html;1;Regular;Regular;M;1959;.;108539;133;58;.;MKD;MKD.58_1;.;.;.;only admin level 1 in GADM for Macedonia;Assessment of ethnicity is based on nationality/skin color.
MAC;Radmila Sekerinska;MAC_2004_3;821b218d-1e42-11e4-b4cd-db5882bf8def;18nov2004;17dec2004;2004;2004;Macedonia;Cair;.;Macedonia;Europe;42;21;Skopje;1;0;Macedonian;Albanian;Macedonians;Albanians;https://www.ocnal.com/2018/02/macedonian-prime-zoran-zaev-im-of.html;.;2;Regular;Regular;M;1972;10jul1972;108746;133;10;.;MKD;MKD.10_1;.;.;7;only admin level 1 in GADM for Macedonia;Assessment of ethnicity is based on nationality/skin color.
MAC;Vlado Buckovski;MAC_2004_4;821b218f-1e42-11e4-b4cd-db5882bf8def;17dec2004;27aug2006;2004;2006;Macedonia;Cair;.;Macedonia;Europe;42;21;Skopje;1;0;Macedonian;.;Macedonians;.;.;.;3;Regular;Regular;M;1962;02dec1962;108746;133;10;.;MKD;MKD.10_1;.;.;8;only admin level 1 in GADM for Macedonia;Assessment of ethnicity is based on nationality/skin color.
MAC;Gruevski;MAC_2006_1;82521126-1e42-11e4-b4cd-db5882bf8def;27aug2006;15jan2016;2006;2016;Macedonia;Cair;.;Macedonia;Europe;42;21;Skopje;1;0;Macedonian;.;Macedonians;.;https://www.nytimes.com/2018/11/15/world/europe/hungary-orban-macedonia-asylum.html;https://www.bbc.com/news/world-europe-46223909;3;Regular;Regular;M;1970;31aug1970;108746;133;10;.;MKD;MKD.10_1;.;.;6;only admin level 1 in GADM for Macedonia;Assessment of ethnicity is based on nationality/skin color.
MAC;Emil Dimitriev;MAC_2016_1;.;15jan2016;31may2017;2016;2017;Macedonia;Probitip;.;Macedonia;Europe;42;22;Probistip;4;0;.;.;.;.;.;.;.;Regular;Regular;M;1979;19mar1979;.;133;58;.;MKD;MKD.58_1;.;Degree in sociology;6;.;.
MAC;Zoran Zaev;MAC_2017_1;.;31may2017;03jan2020;2017;2020;Macedonia;Strumitsa;.;Macedonia;Europe;41;23;Strumica;1;0;.;.;.;.;.;.;.;Regular;Regular;M;1974;08oct1974;111476;133;69;.;MKD;MKD.69_1;.;Master´s degree in economics;7;.;.
MAC;Oliver Spasovski;MAC_2020_1;.;03jan2020;30aug2020;2020;2020;Macedonia;Kumanovo;.;Macedonia;Europe;42;22;Kumanovo;1;0;.;.;.;.;.;.;.;Regular;Regular;M;1976;21oct1976;107716;133;41;.;MKD;MKD.41_1;.;Degree in law;7;.;.
MAC;Zoran Zaev;MAC_2020_2;.;30aug2020;31dec2020;2020;2020;Macedonia;Strumitsa;.;Macedonia;Europe;41;23;Strumica;1;0;.;.;.;.;.;.;.;Regular;Still in Office;M;1974;08oct1974;111476;133;69;.;MKD;MKD.69_1;.;Master´s degree in economics;7;.;.
MAD;Maumoon Abdul Gayoom;MAD_1978_1;8249dd61-1e42-11e4-b4cd-db5882bf8def;11nov1978;11nov2008;1978;2008;Maldives;.;.;Maldives;Asia;4;74;Malé;1;0;Maldivian;.;Divehis;.;.;.;3;Regular;Regular;M;1937;29dec1937;258063;137;.;.;MDV;.;.;.;6;no ADM2 regions in GADM for Maldives;.
MAD;Nasheed;MAD_2008_1;82554f4f-1e42-11e4-b4cd-db5882bf8def;11nov2008;07feb2012;2008;2012;Maldives;.;.;Maldives;Asia;4;74;Malé;1;0;Maldivian;.;Divehis;.;https://www.cambridge.org/core/books/un-working-group-on-arbitrary-detention/mohamed-nasheed-v-the-maldives/2B22027377B1EA57FA453DB342786924;https://www.thefamouspeople.com/profiles/mohamed-nasheed-6911.php;3;Regular;Regular;M;1953;.;258063;137;.;.;MDV;.;.;.;6;no ADM2 regions in GADM for Maldives;.
MAD;Waheed Hassan;MAD_2012_1;14a038b3-aae0-11e4-b3bc-29f2fa19767e;07feb2012;17nov2013;2012;2013;Maldives;.;.;Maldives;Asia;4;74;Malé;1;0;Maldivian;.;Divehis;.;.;.;3;Regular;Regular;M;1953;03jan1953;258063;137;.;.;MDV;.;.;Master´s degree in education planning;7;no ADM2 regions in GADM for Maldives;.
MAD;Abdulla Yameen Abdul Gayoom;MAD_2013_1;2b3ec87e-3481-11e4-8dba-bbcd9ed46413;17nov2013;17nov2018;2013;2018;Maldives;.;.;Maldives;Asia;4;74;Malé;1;0;Maldivian;.;Divehis;.;https://peoplepill.com/people/abdulla-yameen/;.;3;Regular;Regular;M;1959;21may1959;258063;137;.;.;MDV;.;.;Master´s degree in public policy;7;no ADM2 regions in GADM for Maldives;.
MAD;Ibrahim Mohamed Solih;MAD_2018_1;.;17nov2018;31dec2020;2018;2020;Maldives;.;.;Maldives;Asia;5;73;Hinnavaru Island;4;0;.;.;.;.;.;.;.;Regular;Still in Office;M;1964;04may1964;.;137;.;.;MDV;.;.;Secondary school diploma;4;.;.
MAG;Ratsiraka;MAG_1975_3;823afc7d-1e42-11e4-b4cd-db5882bf8def;15jun1975;27mar1993;1975;1993;Madagascar;Toamasina;Atsinanana;Madagascar;Africa;-19;49;Vatomandry;1;0;Betsimisiraka;.;Côtiers;.;https://www.files.ethz.ch/isn/99205/PAPER89.pdf;https://www.munzinger.de/search/portrait/Didier+Ratsiraka/0/13385.html;1;Regular;Regular;M;1936;04nov1936;174748;134;5;18;MDG;MDG.5_1;MDG.5.3_1;Military degree (naval officer);6;.;.
MAG;Zafy;MAG_1993_1;823afc7e-1e42-11e4-b4cd-db5882bf8def;27mar1993;05sep1996;1993;1996;Madagascar;Antsiranana;Diana;Madagascar;Africa;-13;49;Betsihaka;1;0;Antakarana;.;Côtiers;.;https://www.globalsecurity.org/military/world/africa/ma-pres-zafy.htm;https://carleton.ca/cifp/wp-content/uploads/1082-1.pdf;1;Regular;Regular;M;1927;.;170899;134;2;5;MDG;MDG.2_1;MDG.2.1_1;.;8;.;.
MAG;Ratsirahonana;MAG_1996_1;823b2d4c-1e42-11e4-b4cd-db5882bf8def;05sep1996;09feb1997;1996;1997;Madagascar;Antsiranana;Diana;Madagascar;Africa;-12;49;Antsiranana;1;0;Merina;.;Highlanders;.;https://www.files.ethz.ch/isn/99205/PAPER89.pdf;https://books.google.de/books?id=oVs7JQPoGukC&pg=PA159&lpg=PA159&dq=Ratsirahonana+Merina&source=bl&ots=pqcRyWkwue&sig=ACfU3U3Ef5uFHI382qy1G_mQoWcXDUCXWA&hl=en&sa=X&ved=2ahUKEwiEpoKQ3YTjAhUKElAKHfvKCegQ6AEwBXoECAkQAQ#v=onepage&q=Ratsirahonana%20Merina&f=false;1;Regular;Regular;M;1938;.;170629;134;2;5;MDG;MDG.2_1;MDG.2.1_1;.;.;.;.
MAG;Ratsiraka;MAG_1997_1;823afc7d-1e42-11e4-b4cd-db5882bf8def;09feb1997;06jul2002;1997;2002;Madagascar;Toamasina;Atsinanana;Madagascar;Africa;-19;49;Vatomandry;1;0;Betsimisiraka;.;Côtiers;.;https://www.files.ethz.ch/isn/99205/PAPER89.pdf;https://www.munzinger.de/search/portrait/Didier+Ratsiraka/0/13385.html;1;Regular;Irregular;M;1936;04nov1936;174748;134;5;18;MDG;MDG.5_1;MDG.5.3_1;Military degree (naval officer);6;.;.
MAG;Marc Ravalomanana;MAG_2002_1;823b2d4d-1e42-11e4-b4cd-db5882bf8def;06jul2002;17mar2009;2002;2009;Madagascar;Antananarivo;Analamanga;Madagascar;Africa;-19;48;Imerinkasinina;3;0;Merina;.;Highlanders;.;https://www.eisa.org.za/wep/madpeople.htm;https://de.wikipedia.org/wiki/Marc_Ravalomanana;1;Irregular;Irregular;M;1949;12dec1949;174606;134;1;1;MDG;MDG.1_1;MDG.1.1_1;.;4;.;.
MAG;Andry Rajoelina;MAG_2009_1;82542a55-1e42-11e4-b4cd-db5882bf8def;17mar2009;25jan2014;2009;2014;Madagascar;Antananarivo;Vakinankaratra;Madagascar;Africa;-20;47;Antsirabe;1;0;Merina;.;Highlanders;.;https://www.refworld.org/docid/4954ce68a.html;http://www.taz.de/!5051583/;1;Irregular;Regular;M;1974;30may1974;174881;134;1;4;MDG;MDG.1_1;MDG.1.4_1;Secondary school diploma (baccalaureat);4;.;.
MAG;Rajaonarimampianina;MAG_2014_1;149fc377-aae0-11e4-b3bc-29f2fa19767e;25jan2014;07sep2018;2014;2018;Madagascar;Antananarivo;Itasy;Madagascar;Africa;-19;47;Antananarivo;1;0;Merina;.;Highlanders;.;http://www.taz.de/!5051583/;https://books.google.ge/books?id=x1LFCQAAQBAJ&pg=PA115&lpg=PA115&dq=merina+Rajaonarimampianina&source=bl&ots=mMJ6PjZrTV&sig=ACfU3U1oHeX8nzNUV2CJY07Axtf4GiRP2g&hl=en&sa=X&ved=2ahUKEwj_xuz_06vpAhXODuwKHV_CBEwQ6AEwAHoECAkQAQ#v=onepage&q=merina%20Rajaonarimampianina&f=false;1;Regular;Regular;M;1958;06nov1958;174639;134;1;3;MDG;MDG.1_1;MDG.1.3_1;Master´s degree in economics and DEA in accounting;7;.;.
MAG;Rivo Rakotovao;MAG_2018_1;.;07sep2018;19jan2019;2018;2019;.;.;.;Madagascar;Africa;.;.;.;7;.;.;.;.;.;.;.;.;Regular;Regular;M;1960;12may1960;.;.;.;.;.;.;.;.;.;.;.
MAG;Andry Rajoelina;MAG_2019_1;.;19jan2019;31dec2020;2019;2020;Madagascar;Antananarivo;Vakinankaratra;Madagascar;Africa;-20;47;Antsirabe;1;0;Merina;.;Highlanders;.;https://www.refworld.org/docid/4954ce68a.html;http://www.taz.de/!5051583/;1;Regular;Still in Office;M;1974;30may1974;174881;134;1;4;MDG;MDG.1_1;MDG.1.4_1;Secondary school diploma (baccalaureat);4;.;.
MAL;Mahatir Bin Mohammad;MAL_1981_1;824c890c-1e42-11e4-b4cd-db5882bf8def;16jul1981;31oct2003;1981;2003;Malaysia;Kedah;Kota Setar;Malaysia;Asia;6;100;Alor Setar;1;0;Malay;.;Malays;.;https://www.encyclopedia.com/social-sciences/applied-and-social-sciences-magazines/mahathir-mohamad;.;2;Regular;Regular;M;1925;.;259051;136;2;13;MYS;MYS.2_1;MYS.2.3_1;PhD in medicine;8;.;.
MAL;Ahmad Badawi;MAL_2003_1;824c890d-1e42-11e4-b4cd-db5882bf8def;31oct2003;03apr2009;2003;2009;Malaysia;Pulau Pinang;Barat Daya;Malaysia;Asia;5;100;Bayan Lepas;1;0;Malay;.;Malays;.;https://www.britannica.com/biography/Datuk-Seri-Abdullah-Ahmad-Badawi;.;3;Regular;Regular;M;1939;26nov1939;259769;136;11;67;MYS;MYS.11_1;MYS.11.1_1;.;6;.;.
MAL;Najib Tun Razak;MAL_2009_1;8255e1c8-1e42-11e4-b4cd-db5882bf8def;03apr2009;10may2018;2009;2018;Malaysia;Pahang;Lipis;Malaysia;Asia;4;102;Kuala Lipis;1;0;.;.;.;.;.;.;.;Regular;Regular;M;1953;23jul1953;259940;136;8;50;MYS;MYS.8_1;MYS.8.6_1;.;6;.;Assessment of ethnicity is based on nationality/skin color.
MAL;Mahatir Bin Mohammad;MAL_2018_1;.;10may2018;01mar2020;2018;2020;Malaysia;Kedah;Kota Setar;Malaysia;Asia;6;100;Alor Setar;1;0;Malay;.;Malays;.;https://www.encyclopedia.com/social-sciences/applied-and-social-sciences-magazines/mahathir-mohamad;.;2;Regular;Regular;M;1925;10jul1925;259051;136;2;13;MYS;MYS.2_1;MYS.2.3_1;PhD in medicine;8;.;.
MAL;Muhyiddin Yassin;MAL_2020_1;.;01mar2020;31dec2020;2020;2020;Malaysia;Johor;Muar;Malaysia;Asia;2;103;Muar;1;0;.;.;.;.;.;.;.;Regular;Still in Office;M;1947;15may1947;259989;136;1;8;MYS;MYS.1_1;MYS.1.8_1;Bachelor´s degree in economics;6;.;.
MAS;Anerood Jugnauth;MAS_1982_1;823b5e2f-1e42-11e4-b4cd-db5882bf8def;16jun1982;22dec1995;1982;1995;Mauritius;Plaines Wilhems;.;Mauritius;Africa;-20;57;La Caverne;1;0;Hindu;.;Hindi-speaking Hindus;.;https://en.wikipedia.org/wiki/Anerood_Jugnauth;https://www.bti-project.org/de/berichte/laenderberichte/detail/itc/MUS/;3;Regular;Regular;M;1930;29mar1930;174951;143;7;.;MUS;MUS.7_1;.;Degree in law;7;only admin level 1 in GADM for Mauritius;.
MAS;Ramgoolam N.;MAS_1995_1;823b8efe-1e42-11e4-b4cd-db5882bf8def;22dec1995;17sep2000;1995;2000;Mauritius;Port Louis;.;Mauritius;Africa;-20;58;Port Louis;1;0;Hindu;.;Hindi-speaking Hindus;.;https://www.bti-project.org/de/berichte/laenderberichte/detail/itc/MUS/;.;2;Regular;Regular;M;1947;14jul1947;174941;143;8;.;MUS;MUS.8_1;.;PhD in medicine;8;only admin level 1 in GADM for Mauritius;.
MAS;Anerood Jugnauth;MAS_2000_1;823b5e2f-1e42-11e4-b4cd-db5882bf8def;18sep2000;30sep2003;2000;2003;Mauritius;Plaines Wilhems;.;Mauritius;Africa;-20;57;La Caverne;1;0;Hindu;.;Hindi-speaking Hindus;.;https://en.wikipedia.org/wiki/Anerood_Jugnauth;https://www.bti-project.org/de/berichte/laenderberichte/detail/itc/MUS/;3;Regular;Regular;M;1930;29mar1930;174951;143;7;.;MUS;MUS.7_1;.;Degree in law;7;only admin level 1 in GADM for Mauritius;.
MAS;Paul Berenger;MAS_2003_1;823b8eff-1e42-11e4-b4cd-db5882bf8def;30sep2003;05jul2005;2003;2005;Mauritius;Plaines Wilhems;.;Mauritius;Africa;-20;58;Curepipe;1;0;French;.;Franco-Mauritians;.;https://www.bti-project.org/de/berichte/laenderberichte/detail/itc/MUS/;https://www.washingtonpost.com/archive/politics/1983/07/20/split-in-government-in-mauritius-brings-bitter-fight-focusing-on-race-personalities/7d886b9b-e72a-4cf2-a9f8-4712483eda7a/;1;Regular;Regular;M;1945;26mar1945;174951;143;7;.;MUS;MUS.7_1;.;.;6;only admin level 1 in GADM for Mauritius;.
MAS;Ramgoolam N.;MAS_2005_1;823b8efe-1e42-11e4-b4cd-db5882bf8def;05jul2005;17dec2014;2005;2014;Mauritius;Port Louis;.;Mauritius;Africa;-20;58;Port Louis;1;0;Hindu;.;Hindi-speaking Hindus;.;https://www.bti-project.org/de/berichte/laenderberichte/detail/itc/MUS/;.;2;Regular;Regular;M;1947;14jul1947;174941;143;8;.;MUS;MUS.8_1;.;PhD in medicine (Dr. med.);8;only admin level 1 in GADM for Mauritius;.
MAS;Anerood Jugnauth;MAS_2014_1;823b5e2f-1e42-11e4-b4cd-db5882bf8def;17dec2014;23jan2017;2014;2017;Mauritius;Plaines Wilhems;.;Mauritius;Africa;-20;57;La Caverne;1;0;Hindu;.;Hindi-speaking Hindus;.;https://en.wikipedia.org/wiki/Anerood_Jugnauth;https://www.bti-project.org/de/berichte/laenderberichte/detail/itc/MUS/;3;Regular;Retired Due to Ill Health;M;1930;29mar1930;174951;143;7;.;MUS;MUS.7_1;.;Degree in law;7;only admin level 1 in GADM for Mauritius;.
MAS;Pravind Jugnauth;MAS_2017_1;.;23jan2017;31dec2020;2017;2020;Mauritius;Plaines Wilhems;.;Mauritius;Africa;-20;57;La Caverne;1;0;Hindu;.;Hindi-speaking Hindus;.;https://www.ndtv.com/indians-abroad/indian-origin-mauritius-prime-minister-pravind-jugnauth-has-a-up-ballia-connect-2132524;https://www.newindianexpress.com/nation/2019/jan/22/mauritian-pm-pravind-jugnauth-wows-crowd-at-pravasi-bharatiya-divas-with-bhojpuri-1928628.html;1;Regular;Still in Office;M;1961;25dec1961;174951;143;7;.;MUS;MUS.7_1;.;Master´s degree in law;7;.;.
MAW;Banda;MAW_1964_1;82341e8e-1e42-11e4-b4cd-db5882bf8def;06jul1964;21may1994;1964;1994;Malawi;Kasungu;Kasungu Boma;Malawi;Africa;-13;33;near Kasungu;2;0;Chewa;.;Central (Chewa);.;https://www.jstor.org/stable/29783607;https://www.refworld.org/docid/4954ce4623.html;1;Regular;Regular;M;1906;18may1906;170920;135;9;65;MWI;MWI.9_1;MWI.9.1_1;Bachelor´s degree in social science;6;.;.
MAW;Muluzi;MAW_1994_1;82344f5e-1e42-11e4-b4cd-db5882bf8def;21may1994;24may2004;1994;2004;Malawi;Machinga;SC Sitola;Malawi;Africa;-15;35;Machinga;1;0;Yao;.;Southerners (Lomwe, Mang'anja, Nyanja, Yao);.;https://www.jstor.org/stable/24219984;https://www.africa-confidential.com/profile/id/3650/page/3;1;Regular;Regular;M;1943;.;172833;135;12;108;MWI;MWI.12_1;MWI.12.11_1;.;7;.;.
MAW;Bingu wa Mutharika;MAW_2004_1;82344f5f-1e42-11e4-b4cd-db5882bf8def;24may2004;07apr2012;2004;2012;Malawi;Thyolo;Thyolo Boma;Malawi;Africa;-16;35;Thyolo;1;0;Lomwe;.;Southerners (Lomwe, Mang'anja, Nyanja, Yao);.;https://www.jstor.org/stable/23611971;http://egap.org/fr/file/1696/download?token=HVuneATX;1;Regular;Natural Death;M;1934;.;173813;135;27;247;MWI;MWI.27_1;MWI.27.13_1;.;8;.;.
MAW;Joyce Hilda Banda;MAW_2012_1;2b3c671e-3481-11e4-8dba-bbcd9ed46413;07apr2012;31may2014;2012;2014;Malawi;Zomba;TA Malemia;Malawi;Africa;-15;35;Malemia;1;0;Yao;.;Southerners (Lomwe, Mang'anja, Nyanja, Yao);.;https://www.washingtonpost.com/news/monkey-cage/wp/2014/05/19/on-the-eve-of-malawis-election/?noredirect=on&utm_term=.82ae89032210;http://www.maravipost.com/malawi-president-jb-slams-ben-phiri-for-insulting-former-first-lady-shanil-dzimbiris/;1;Regular;Regular;F;1950;12apr1950;172859;135;28;253;MWI;MWI.28_1;MWI.28.6_1;Bachelor´s degree in social science;6;.;.
MAW;Peter Mutharika;MAW_2014_1;149f9c69-aae0-11e4-b3bc-29f2fa19767e;31may2014;28jun2020;2014;2020;Malawi;Thyolo;TA Chimaliro;Malawi;Africa;-16;35;Chisoka;1;0;Lomwe;.;Southerners (Lomwe, Mang'anja, Nyanja, Yao);.;https://www.voanews.com/africa/malawi-presidents-administration-reviewed-after-100-days;https://malawi24.com/2016/06/09/akanakhala-mtumbuka-wandales-freedom-not-sign-apms-tolerance/;1;Regular;Regular;M;1940;.;173574;135;27;242;MWI;MWI.27_1;MWI.27.8_1;J.S.D. (doctorate in law);8;.;.
MAW;Lazarus Chakwera;MAW_2020_1;.;28jun2020;31dec2020;2020;2020;Malawi;Lilongwe;Lilongwe City;Malawi;Africa;-14;34;Lilongwe;1;0;.;.;.;.;.;.;.;Regular;Still in Office;M;1955;05apr1955;171459;135;11;82;MWI;MWI.11_1;MWI.11.1_1;D.Min (doctorate in theology);8;.;.
MEX;Salinas;MEX_1988_1;81e4c46a-1e42-11e4-b4cd-db5882bf8def;01dec1988;30nov1994;1988;1994;Mexico;Distrito Federal;Azcapotzalco;Mexico;Americas;19;-99;Mexico City;1;0;Mexican;French;Mestizos;Mestizos;https://gw.geneanet.org/rivallainf?lang=en&n=salinas+de+gortari&oc=0&p=carlos&type=tree;https://www.geni.com/people/Margarita-de-Gortari-Carvajal/6000000029683800121;2;Regular;Regular;M;1948;03apr1948;4308;145;9;250;MEX;MEX.9_1;MEX.9.2_1;.;8;.;Assessment of ethnicity is based on nationality/skin color.
MEX;Zedillo;MEX_1994_1;81e4f53a-1e42-11e4-b4cd-db5882bf8def;01dec1994;30nov2000;1994;2000;Mexico;Distrito Federal;Azcapotzalco;Mexico;Americas;19;-99;Mexico City;1;0;Mexican;.;Mestizos;.;https://www.cidob.org/biografias_lideres_politicos/america_del_norte/mexico/ernesto_zedillo_ponce_de_leon;.;3;Regular;Regular;M;1951;27dec1951;4308;145;9;250;MEX;MEX.9_1;MEX.9.2_1;.;8;.;.
MEX;Vicente Fox Quesada;MEX_2000_1;81e4f53b-1e42-11e4-b4cd-db5882bf8def;01dec2000;30nov2006;2000;2006;Mexico;Distrito Federal;Azcapotzalco;Mexico;Americas;19;-99;Mexico City;1;0;Spaniard, German, Basque, French, Mexican;.;Mestizos;.;http://ethnicelebs.com/vicente-fox;.;2;Regular;Regular;M;1942;02jul1942;4308;145;9;250;MEX;MEX.9_1;MEX.9.2_1;.;7;.;.
MEX;Calderon;MEX_2006_1;825028d7-1e42-11e4-b4cd-db5882bf8def;01dec2006;01dec2012;2006;2012;Mexico;Michoacán;Morelia;Mexico;Americas;20;-101;Morelia;1;0;Mestizo;.;Mestizos;.;http://ethnicelebs.com/felipe-calderon-mexican;.;2;Regular;Regular;M;1962;.;4170;145;16;810;MEX;MEX.16_1;MEX.16.57_1;.;7;.;.
MEX;Enrique Pena Nieto;MEX_2012_1;2b37a450-3481-11e4-8dba-bbcd9ed46413;01dec2012;30nov2018;2012;2018;Mexico;México;Atlacomulco;Mexico;Americas;20;-100;Atlamomulco;1;0;Spaniard;.;Mestizos;.;https://ethnicelebs.com/enrique-pena-nieto;.;2;Regular;Regular;M;1966;20jul1966;4159;145;15;646;MEX;MEX.15_1;MEX.15.14_1;Master´s degree in business administration;7;.;.
MEX;Manuel Lopez Obrador;MEX_2012_2;.;30nov2018;31dec2020;2018;2020;Mexico;Tabasco;Macuspana;Mexico;Americas;18;-92;Tepetitan;1;0;.;.;.;.;.;.;.;Regular;Still in Office;M;1953;13nov1953;11613;145;27;1397;MEX;MEX.27_1;MEX.27.13_1;Bachelor´s degree (licenciatura) in political science;6;.;.
MLD;Snegur;MLD_1990_1;821f84ac-1e42-11e4-b4cd-db5882bf8def;03sep1990;15jan1997;1990;1997;Moldova;Floresti;.;Moldavia;Europe;48;28;Trif?ne?ti;1;0;Moldovan;.;Moldovans;.;https://md.usembassy.gov/our-relationship/policy-history/;http://www.presedinte.md/eng/mircea-snegur;3;Regular;Regular;M;1940;.;68596;147;18;.;MDA;MDA.18_1;.;.;8;"Trif?ne?ti, Romania ;now Moldova; only admin level 1 in GADM for Moldova";.
MLD;Lucinschi;MLD_1997_1;821f84ad-1e42-11e4-b4cd-db5882bf8def;15jan1997;07apr2001;1997;2001;Moldova;Floresti;.;Moldavia;Europe;48;28;R?dulenii Vechi;1;0;Moldovan;.;Moldovans;.;https://www.moldova.org/en/petru-lucinschi-moldova-is-committed-to-be-in-friendly-terms-with-russia-110553-eng/;https://www.moldova.org/en/petru-lucinschi-moldova-is-committed-to-be-in-friendly-terms-with-russia-110553-eng/;3;Regular;Regular;M;1940;27jan1940;68596;147;18;.;MDA;MDA.18_1;.;.;8;"R?dulenii Vechi village, Soroca County, Kingdom of Romania; now Flore?ti district, Moldova.";.
MLD;Tarlev;MLD_2001_1;821f84ae-1e42-11e4-b4cd-db5882bf8def;07apr2001;31mar2008;2001;2008;Moldova;Basarabeasca;.;Moldavia;Europe;46;29;Ba?calia;3;0;Bulgarian;.;Bulgarians;.;http://www.bulgarnation.com/Bulgarians%20in%20Moldova-English%20version.html;https://www.ecfr.eu/article/commentary_bulgarias_electoral_adventurism_popescu;2;Regular;Regular;M;1963;.;81698;147;3;.;MDA;MDA.3_1;.;.;6;only admin level 1 in GADM for Moldova;Assessment of ethnicity is based on nationality/skin color.
MLD;Greceanii;MLD_2008_1;8252a3ab-1e42-11e4-b4cd-db5882bf8def;31mar2008;14sep2009;2008;2009;Russia;Tomsk;Parabel'skiy rayon;Moldavia;Europe;59;82;Tomsk Oblast;3;1;Moldovan;.;Moldovans;.;https://en.wikipedia.org/wiki/Zinaida_Grecean%C3%AEi;https://prabook.com/web/zinaida.greceanii/610385;3;Regular;Regular;F;1956;.;180181;188;69;2058;RUS;RUS.69_1;RUS.69.12_1;.;7;"Tomsk Oblast, Soviet Union ; now Russia";Assessment of ethnicity is based on nationality/skin color.
